order_id,created_at,discount,product_id,quantity,subtotal,tax,total,customer_id
16979,2022-06-29 16:31:00,0,256,8,1296,168.48,1464.48,341
9767,2022-06-12 19:13:53,0,136,18,3366,471.24,3837.24,354
1032,2022-06-23 07:35:55,15,338,29,17139,2228.07,16462.01,968
17849,2022-06-28 00:03:02,10,292,36,16092,1287.36,15641.42,808
29148,2022-06-30 02:46:44,10,58,44,29260,3511.2,29494.08,657
14478,2022-06-23 21:46:26,15,28,48,28464,3700.32,27339.67,366
6687,2022-06-16 22:46:49,10,310,45,29790,3574.8,30028.32,117
2256,2022-06-09 01:58:15,10,301,25,23950,3592.5,24788.25,939
22155,2022-06-20 18:11:54,10,133,11,2970,178.2,2833.38,828
17066,2022-06-10 06:07:13,10,236,18,1134,192.78,1194.1,578
8364,2022-06-26 04:55:37,10,442,20,12640,1516.8,12741.12,594
13139,2022-06-23 10:28:13,15,230,41,25830,3616.2,25029.27,370
9334,2022-06-25 10:18:15,15,91,21,10395,1767.15,10337.83,723
4345,2022-06-22 02:48:00,10,439,29,7105,355.25,6714.22,498
9921,2022-06-12 06:58:50,10,214,37,32338,2263.66,31141.49,36
15827,2022-06-30 07:01:27,15,232,34,18972,3794.4,19351.44,109
14513,2022-06-30 06:26:51,0,404,27,540,70.2,610.2,288
4995,2022-06-13 14:34:47,15,178,27,22842,1827.36,20968.96,20
16243,2022-06-26 05:52:28,15,107,23,8763,1402.08,8640.32,727
28090,2022-06-25 18:11:25,0,106,9,549,49.41,598.41,448
16593,2022-06-12 06:24:22,10,418,28,9576,1532.16,9997.34,779
9981,2022-06-28 11:59:45,10,429,38,31730,1903.8,30270.42,197
29541,2022-06-29 01:24:04,10,264,24,20472,614.16,18977.54,361
24592,2022-06-09 22:07:22,15,166,16,13424,939.68,12209.13,87
9714,2022-06-15 06:12:11,0,46,46,28612,0.0,28612.0,830
28800,2022-06-25 01:32:05,15,427,38,26828,2682.8,25084.18,455
20417,2022-06-11 17:01:14,10,106,18,1098,54.9,1037.61,973
29794,2022-06-30 06:34:21,0,33,43,36980,739.6,37719.6,323
25958,2022-06-11 17:11:39,15,296,49,9751,0.0,8288.35,741
28421,2022-06-18 11:20:19,10,309,36,5940,772.2,6040.98,706
11091,2022-06-29 11:31:33,0,143,20,11680,817.6,12497.6,694
6799,2022-06-28 18:43:23,10,379,15,1395,223.2,1456.38,777
9880,2022-06-25 21:38:26,0,335,45,6975,767.25,7742.25,347
1073,2022-06-14 21:51:40,10,110,15,12735,382.05,11805.34,617
3912,2022-06-13 02:30:01,0,211,38,21470,2361.7,23831.7,643
15938,2022-06-12 13:22:59,15,163,35,1015,162.4,1000.79,122
641,2022-06-12 02:54:04,10,154,20,2480,297.6,2499.84,130
19464,2022-06-10 18:56:01,10,19,43,14061,1827.93,14300.04,79
7662,2022-06-15 22:09:41,0,439,22,5390,916.3,6306.3,836
907,2022-06-28 08:04:11,10,157,11,836,117.04,857.74,201
24642,2022-06-28 21:05:43,10,450,16,1600,48.0,1483.2,981
28310,2022-06-23 14:43:05,0,29,45,18180,3454.2,21634.2,413
10081,2022-06-13 20:22:35,0,188,9,369,73.8,442.8,949
6331,2022-06-16 15:49:21,0,406,32,15680,470.4,16150.4,794
23526,2022-06-25 02:54:23,15,330,9,8766,701.28,8047.19,181
20395,2022-06-10 03:41:00,15,318,6,1884,37.68,1633.43,592
11678,2022-06-16 18:38:51,15,378,38,21812,3926.16,21877.44,326
9917,2022-06-16 09:21:40,10,340,3,309,3.09,280.88,808
2567,2022-06-14 20:00:39,15,29,11,4444,0.0,3777.4,174
25122,2022-06-29 13:00:32,10,335,8,1240,235.6,1328.04,804
9720,2022-06-25 19:55:14,15,377,20,16480,0.0,14008.0,119
18505,2022-06-24 12:58:33,10,94,41,7954,1352.18,8375.56,196
11905,2022-06-26 21:05:33,0,397,13,3432,549.12,3981.12,594
8681,2022-06-26 17:20:19,10,4,42,2688,26.88,2443.39,172
14191,2022-06-26 02:27:04,10,480,3,663,0.0,596.7,99
11160,2022-06-09 00:08:05,10,85,34,20774,3531.58,21875.02,459
14023,2022-06-19 16:40:40,10,153,38,21128,1056.4,19965.96,207
5708,2022-06-13 21:03:17,15,226,19,17442,2790.72,17197.81,893
2948,2022-06-08 00:16:28,10,47,34,11696,1169.6,11579.04,320
14686,2022-06-28 14:15:57,0,433,48,21408,1926.72,23334.72,847
17662,2022-06-20 04:48:10,15,44,3,1083,205.77,1095.45,997
26266,2022-06-08 23:51:52,10,126,4,2112,337.92,2204.93,942
27539,2022-06-22 05:05:05,10,42,47,46671,8867.49,49984.64,48
20623,2022-06-24 14:51:53,0,122,2,1864,55.92,1919.92,315
17003,2022-06-08 02:49:37,10,102,15,2070,372.6,2198.34,56
10567,2022-06-30 17:19:02,0,311,13,2262,180.96,2442.96,235
20345,2022-06-22 02:01:41,15,416,4,764,129.88,759.8,385
11116,2022-06-22 22:31:55,0,370,25,1450,217.5,1667.5,909
13045,2022-06-14 07:49:25,10,353,10,8660,173.2,7949.88,540
5337,2022-06-29 17:09:58,0,4,24,1536,46.08,1582.08,326
13371,2022-06-20 20:37:41,10,208,27,4698,328.86,4524.17,19
20840,2022-06-13 13:54:34,0,309,20,3300,363.0,3663.0,779
7471,2022-06-19 21:57:27,0,120,3,1677,134.16,1811.16,271
7073,2022-06-10 12:37:42,10,190,31,19065,3241.05,20075.44,154
7812,2022-06-08 11:56:12,15,178,28,23688,4026.96,23557.72,694
19140,2022-06-22 05:08:01,15,405,20,9520,571.2,8577.52,522
18426,2022-06-30 07:16:39,10,198,38,17632,881.6,16662.24,298
22733,2022-06-26 09:49:32,10,29,28,11312,2149.28,12115.15,794
7395,2022-06-16 04:23:40,15,38,23,11500,1495.0,11045.75,940
15012,2022-06-19 04:21:19,10,260,20,13580,407.4,12588.66,932
16840,2022-06-13 10:34:13,15,300,31,24273,242.73,20838.37,630
19595,2022-06-20 20:01:08,10,297,46,44712,4918.32,44667.29,984
24671,2022-06-20 14:57:16,0,165,47,26931,2693.1,29624.1,677
17109,2022-06-15 19:27:10,10,334,46,12328,1479.36,12426.62,1000
1214,2022-06-08 16:20:25,15,100,15,9090,1090.8,8653.68,459
22853,2022-06-23 17:26:59,10,164,13,1196,59.8,1130.22,407
19218,2022-06-28 20:02:53,0,500,34,23324,1865.92,25189.92,410
20084,2022-06-17 06:28:35,10,335,34,5270,895.9,5549.31,682
25346,2022-06-07 14:58:48,0,489,25,8750,1137.5,9887.5,808
16167,2022-06-26 04:26:49,15,333,8,5488,109.76,4758.1,987
15070,2022-06-12 17:34:54,0,180,19,15713,1885.56,17598.56,44
23413,2022-06-11 04:28:11,15,95,17,4029,120.87,3527.39,301
5443,2022-06-17 13:00:20,0,311,11,1914,210.54,2124.54,335
18913,2022-06-23 04:47:46,0,463,22,10670,2027.3,12697.3,889
3838,2022-06-19 05:05:07,10,138,47,20774,1246.44,19818.4,859
25048,2022-06-27 11:33:21,10,37,48,16608,2491.2,17189.28,234
15618,2022-06-24 08:03:33,15,497,17,12954,1036.32,11891.77,958
12187,2022-06-28 01:33:56,15,304,20,1740,295.8,1730.43,648
9685,2022-06-23 16:25:27,15,18,1,196,13.72,178.26,882
24080,2022-06-13 00:22:47,15,35,24,11184,1342.08,10647.17,135
1915,2022-06-16 12:07:27,0,361,35,4760,95.2,4855.2,133
6063,2022-06-11 13:16:42,10,240,23,18837,2637.18,19326.76,236
3252,2022-06-10 15:27:55,15,254,31,24087,722.61,21088.17,573
5606,2022-06-24 09:21:55,0,30,36,32760,5241.6,38001.6,754
27029,2022-06-09 09:38:50,0,403,11,7898,1342.66,9240.66,727
13284,2022-06-26 09:18:27,10,394,28,19348,773.92,18109.73,48
1442,2022-06-13 23:40:19,15,1,17,1139,159.46,1103.69,687
8544,2022-06-13 18:09:17,15,90,22,13992,1119.36,12844.66,863
8411,2022-06-10 01:23:50,15,420,11,330,6.6,286.11,46
26395,2022-06-13 03:03:39,10,181,30,3510,175.5,3316.95,383
24680,2022-06-23 20:20:56,0,132,47,46295,3703.6,49998.6,319
17226,2022-06-15 16:23:28,0,396,27,4293,128.79,4421.79,349
27834,2022-06-16 21:51:28,10,430,17,10608,636.48,10120.03,594
7729,2022-06-14 03:14:53,10,269,10,3100,403.0,3152.7,585
8351,2022-06-11 22:54:52,0,436,25,23925,4545.75,28470.75,65
10577,2022-06-30 06:43:01,15,146,32,30944,2166.08,28143.57,503
9817,2022-06-19 23:52:53,0,461,39,32487,0.0,32487.0,914
4944,2022-06-15 11:06:55,10,485,4,3852,731.88,4125.49,964
17059,2022-06-23 04:28:18,10,222,21,8820,793.8,8652.42,137
27654,2022-06-26 17:43:18,15,96,31,29264,5852.8,29849.28,837
13801,2022-06-16 13:18:30,0,434,8,7560,604.8,8164.8,739
15545,2022-06-10 10:25:24,15,18,30,5880,176.4,5147.94,939
3549,2022-06-24 07:54:43,0,345,43,19049,571.47,19620.47,42
8289,2022-06-15 15:47:29,10,144,9,8298,1576.62,8887.16,805
23566,2022-06-22 13:38:50,0,413,45,225,6.75,231.75,65
22006,2022-06-16 04:30:50,15,243,15,8925,267.75,7813.84,549
13375,2022-06-21 16:10:16,10,412,5,1420,241.4,1495.26,580
11680,2022-06-18 14:53:56,15,343,36,19152,3830.4,19535.04,853
16574,2022-06-22 12:04:06,15,461,4,3332,199.92,3002.13,415
11943,2022-06-24 14:45:21,0,299,38,4902,588.24,5490.24,113
13143,2022-06-26 02:55:58,10,27,20,10680,106.8,9708.12,19
6239,2022-06-17 20:58:05,0,388,18,7848,1098.72,8946.72,964
1111,2022-06-16 11:34:02,0,270,35,30555,4277.7,34832.7,752
28660,2022-06-09 07:17:51,0,168,8,1944,194.4,2138.4,996
21999,2022-06-11 01:46:43,10,185,1,254,15.24,242.32,7
19698,2022-06-21 01:22:56,10,258,5,4755,855.9,5049.81,183
17335,2022-06-13 13:05:41,10,327,45,31680,950.4,29367.36,701
28188,2022-06-30 15:09:45,0,138,50,22100,2652.0,24752.0,39
16540,2022-06-30 10:43:36,0,304,29,2523,75.69,2598.69,704
17515,2022-06-22 04:14:56,10,142,35,6720,739.2,6713.28,434
9458,2022-06-25 03:03:29,15,200,34,19856,2978.4,19409.24,970
385,2022-06-18 20:34:44,10,369,6,138,9.66,132.89,916
7755,2022-06-29 19:12:40,15,382,48,39120,6650.4,38904.84,231
3724,2022-06-05 22:53:11,10,99,47,24487,3428.18,25123.66,539
23485,2022-06-06 18:03:02,10,435,27,23463,2580.93,23439.54,784
14497,2022-06-14 12:24:19,0,214,25,21850,2840.5,24690.5,404
25585,2022-06-28 09:56:31,0,102,13,1794,287.04,2081.04,782
4843,2022-06-21 22:05:33,15,99,6,3126,125.04,2763.38,683
29706,2022-06-14 18:31:20,0,92,19,18810,2445.3,21255.3,600
15592,2022-06-19 14:04:11,0,284,21,609,24.36,633.36,308
25152,2022-06-09 03:42:51,15,466,29,14935,298.7,12948.64,92
3617,2022-06-08 07:12:54,0,189,46,8648,1729.6,10377.6,750
17868,2022-06-14 23:41:13,15,86,39,23517,2351.7,21988.4,960
7970,2022-06-06 16:24:22,10,263,37,1887,113.22,1800.2,404
4578,2022-06-06 07:22:36,0,49,6,228,13.68,241.68,530
13714,2022-06-09 02:34:01,15,247,47,36895,4427.4,35124.04,983
14935,2022-06-22 03:06:44,10,157,25,1900,209.0,1898.1,222
14744,2022-06-22 19:36:27,10,260,14,9506,570.36,9068.72,979
11097,2022-06-09 04:05:38,15,455,9,2349,211.41,2176.35,475
8577,2022-06-18 20:28:08,0,160,26,8970,269.1,9239.1,818
4550,2022-06-23 03:53:05,10,214,40,34960,2796.8,33981.12,86
7047,2022-06-16 01:48:50,0,490,3,30,3.0,33.0,427
1370,2022-06-17 01:25:34,10,133,36,9720,1652.4,10235.16,364
21050,2022-06-19 04:31:45,0,375,9,4860,534.6,5394.6,15
19417,2022-06-10 15:16:59,10,385,16,5728,973.76,6031.58,748
13002,2022-06-11 21:23:44,10,56,36,12024,841.68,11579.11,141
23558,2022-06-17 06:57:29,15,457,4,2756,551.2,2811.12,357
3528,2022-06-29 05:19:12,10,16,39,32214,1610.7,30442.23,643
29014,2022-06-09 23:53:27,10,45,2,392,74.48,419.83,132
17677,2022-06-15 06:48:27,10,4,10,640,96.0,662.4,579
17482,2022-06-14 13:07:33,0,172,47,31866,5735.88,37601.88,969
28250,2022-06-17 22:45:05,15,94,40,7760,1164.0,7585.4,945
10833,2022-06-11 06:29:50,0,43,9,7947,317.88,8264.88,647
10470,2022-06-17 21:33:26,10,257,46,3128,344.08,3124.87,451
20633,2022-06-11 20:38:05,0,308,7,3934,629.44,4563.44,145
20966,2022-06-16 03:21:46,15,409,23,17871,1787.1,16709.38,221
6191,2022-06-18 01:09:29,10,288,36,35172,5627.52,36719.57,275
17864,2022-06-27 14:47:41,15,184,41,37843,3784.3,35383.2,320
13760,2022-06-10 14:48:43,15,36,38,7410,222.3,6487.46,449
11879,2022-06-05 22:29:26,15,316,31,21917,876.68,19374.63,559
4202,2022-06-13 06:39:10,0,153,27,15012,1801.44,16813.44,645
9502,2022-06-28 00:20:11,15,96,18,16992,169.92,14587.63,986
22984,2022-06-13 20:34:08,10,9,13,10439,0.0,9395.1,676
29130,2022-06-23 14:52:55,0,98,26,25584,4860.96,30444.96,319
9899,2022-06-07 12:27:10,0,268,37,6808,340.4,7148.4,831
27497,2022-06-30 12:48:03,15,73,3,2778,416.7,2715.5,130
17812,2022-06-15 15:01:59,15,205,27,21357,1708.56,19605.73,3
14623,2022-06-11 00:34:04,10,147,29,28797,5471.43,30841.59,529
905,2022-06-21 00:00:21,10,410,16,15536,1398.24,15240.82,276
23112,2022-06-14 23:37:51,10,160,42,14490,1738.8,14605.92,345
17061,2022-06-23 09:49:48,15,251,13,468,79.56,465.43,390
4718,2022-06-27 16:23:13,0,319,37,1332,53.28,1385.28,900
1748,2022-06-23 16:22:55,0,332,8,7120,1068.0,8188.0,528
16716,2022-06-29 05:44:24,0,230,42,26460,1323.0,27783.0,467
7060,2022-06-07 09:22:14,15,70,23,9821,294.63,8598.29,130
13805,2022-06-25 18:03:18,15,248,40,39160,783.2,33951.72,598
8245,2022-06-16 15:10:31,10,18,5,980,49.0,926.1,298
26262,2022-06-13 17:58:11,0,351,39,20241,1214.46,21455.46,941
24817,2022-06-17 23:44:56,0,133,49,13230,926.1,14156.1,315
5358,2022-06-30 06:29:09,0,499,33,8811,616.77,9427.77,938
12505,2022-06-24 13:22:45,10,403,41,29438,883.14,27289.03,193
16584,2022-06-17 19:24:19,0,339,38,17594,2990.98,20584.98,19
2169,2022-06-14 02:38:42,10,293,10,6160,862.4,6320.16,131
14756,2022-06-15 12:01:38,15,33,3,2580,77.4,2258.79,877
16565,2022-06-17 21:37:17,0,235,2,318,22.26,340.26,505
5450,2022-06-11 05:55:52,15,54,14,9436,660.52,8582.04,689
428,2022-06-21 20:55:48,15,206,19,16359,2290.26,15851.87,360
15025,2022-06-26 06:43:10,10,74,3,2298,22.98,2088.88,228
14761,2022-06-30 12:08:48,15,220,6,1992,59.76,1744.0,963
7236,2022-06-08 01:21:36,10,340,36,3708,593.28,3871.15,627
6809,2022-06-19 10:56:40,0,236,14,882,149.94,1031.94,35
22923,2022-06-23 03:37:02,0,378,48,27552,3030.72,30582.72,160
28849,2022-06-07 01:09:07,10,432,7,2310,69.3,2141.37,809
29246,2022-06-25 11:45:53,15,360,2,1152,172.8,1126.08,525
4526,2022-06-22 06:36:42,10,352,21,19446,1361.22,18726.5,564
15803,2022-06-15 16:39:21,10,467,37,12802,1920.3,13250.07,233
25660,2022-06-20 16:01:36,15,362,19,14383,719.15,12836.83,483
18268,2022-06-11 08:33:07,0,272,34,6052,847.28,6899.28,742
27164,2022-06-20 14:27:57,15,33,50,43000,430.0,36915.5,246
21332,2022-06-06 19:27:03,10,196,38,31236,2186.52,30080.27,210
15816,2022-06-26 10:28:55,15,56,33,11022,1322.64,10492.94,177
14070,2022-06-14 18:31:33,15,483,6,5112,869.04,5083.88,864
27791,2022-06-29 21:11:16,10,311,46,8004,960.48,8068.03,617
1935,2022-06-25 07:31:46,15,169,8,7432,1189.12,7327.95,82
22851,2022-06-29 03:43:58,15,439,28,6860,686.0,6414.1,919
19957,2022-06-18 16:52:15,10,431,21,18585,2601.9,19068.21,391
6211,2022-06-19 15:03:05,10,399,38,16606,1826.66,16589.39,937
18740,2022-06-13 08:35:42,0,438,46,41124,822.48,41946.48,529
8743,2022-06-06 05:33:39,0,384,41,4592,413.28,5005.28,662
4090,2022-06-30 01:13:10,0,102,31,4278,213.9,4491.9,557
20591,2022-06-18 04:24:13,10,20,48,47520,5702.4,47900.16,546
14268,2022-06-15 15:58:50,0,196,15,12330,246.6,12576.6,524
2745,2022-06-27 23:49:36,15,419,38,2432,291.84,2315.26,837
25374,2022-06-20 01:32:07,0,416,41,7831,939.72,8770.72,303
25961,2022-06-21 18:44:59,15,270,22,19206,1920.6,17957.61,393
13036,2022-06-14 03:02:04,10,114,8,6592,856.96,6704.06,398
16470,2022-06-07 10:11:08,15,228,29,19198,1151.88,17297.4,908
2129,2022-06-10 08:51:20,0,462,39,38961,1948.05,40909.05,292
13732,2022-06-18 10:57:09,0,309,3,495,14.85,509.85,588
5726,2022-06-23 06:11:32,10,303,1,441,57.33,448.5,304
26253,2022-06-06 16:31:20,10,234,46,9016,1352.4,9331.56,627
24784,2022-06-19 15:59:12,15,478,44,30888,3397.68,29142.83,755
9521,2022-06-08 13:27:23,10,206,6,5166,51.66,4695.89,192
17442,2022-06-12 14:19:28,0,438,2,1788,268.2,2056.2,600
21856,2022-06-13 03:59:14,0,320,41,11972,478.88,12450.88,368
15751,2022-06-10 23:58:08,10,449,9,5760,921.6,6013.44,807
19067,2022-06-16 23:50:07,15,137,5,4250,255.0,3829.25,324
1088,2022-06-13 00:58:01,10,355,33,24618,2215.62,24150.26,110
8246,2022-06-11 01:58:28,10,184,5,4615,0.0,4153.5,281
2155,2022-06-15 08:49:11,0,36,39,7605,988.65,8593.65,766
23739,2022-06-29 16:17:43,10,494,12,7056,1199.52,7429.97,626
24846,2022-06-28 19:47:35,10,309,33,5445,435.6,5292.54,974
20599,2022-06-24 05:44:37,10,351,28,14532,2615.76,15432.98,385
23730,2022-06-26 13:47:14,0,243,31,18445,1106.7,19551.7,314
21933,2022-06-10 05:39:17,10,53,41,23944,4070.48,25213.03,847
16203,2022-06-23 06:44:09,0,498,37,26788,2410.92,29198.92,369
13571,2022-06-28 07:30:36,0,124,32,22272,2672.64,24944.64,538
12657,2022-06-26 01:21:23,15,453,48,42000,4200.0,39270.0,892
26721,2022-06-10 09:43:23,10,168,30,7290,510.3,7020.27,511
4272,2022-06-08 23:24:38,15,41,24,10464,1674.24,10317.5,427
19127,2022-06-26 23:29:25,0,82,1,279,13.95,292.95,864
15179,2022-06-08 20:40:12,10,300,32,25056,3257.28,25481.95,178
13645,2022-06-10 08:57:57,15,46,21,13062,1044.96,11990.92,927
15842,2022-06-11 19:14:20,15,191,23,18561,928.05,16565.69,790
4645,2022-06-18 14:39:55,15,328,47,46483,7437.28,45832.24,181
22974,2022-06-11 00:12:38,0,214,45,39330,2753.1,42083.1,700
4545,2022-06-17 06:09:03,0,142,33,6336,823.68,7159.68,153
19337,2022-06-11 20:44:14,0,276,35,280,42.0,322.0,898
12449,2022-06-10 20:58:01,0,23,3,78,3.9,81.9,990
6639,2022-06-09 14:31:30,10,328,30,29670,4153.8,30441.42,910
7103,2022-06-18 09:13:32,10,115,32,1888,283.2,1954.08,947
9793,2022-06-08 05:11:51,10,388,40,17440,3139.2,18521.28,47
22605,2022-06-23 22:13:48,0,101,48,20592,2265.12,22857.12,296
25089,2022-06-28 19:13:40,10,295,50,800,72.0,784.8,681
19001,2022-06-08 12:34:41,15,326,29,2639,475.02,2646.92,271
25324,2022-06-15 11:43:08,0,381,24,2376,142.56,2518.56,192
4796,2022-06-20 16:08:01,0,302,32,8032,1365.44,9397.44,289
20579,2022-06-13 23:41:48,0,299,48,6192,1176.48,7368.48,568
14770,2022-06-09 05:53:31,0,297,2,1944,136.08,2080.08,596
25623,2022-06-09 08:27:31,15,312,9,4158,332.64,3817.04,81
20661,2022-06-24 02:35:58,15,216,1,139,18.07,133.51,383
10954,2022-06-21 00:01:33,15,190,31,19065,381.3,16529.36,723
5481,2022-06-15 07:56:02,0,322,6,3366,168.3,3534.3,429
27446,2022-06-11 00:39:54,15,301,12,11496,2184.24,11628.2,719
15307,2022-06-25 00:13:32,0,427,20,14120,1835.6,15955.6,615
26323,2022-06-27 14:05:51,15,431,48,42480,7221.6,42246.36,904
12523,2022-06-11 20:00:49,0,204,11,10296,1441.44,11737.44,332
508,2022-06-28 04:04:58,15,170,49,22638,2037.42,20974.11,66
18845,2022-06-09 06:22:06,15,145,43,21242,4035.98,21486.28,48
26896,2022-06-06 20:33:22,0,59,2,1774,337.06,2111.06,787
24724,2022-06-17 16:06:30,10,460,11,5082,254.1,4802.49,355
16670,2022-06-17 08:32:50,10,98,22,21648,1082.4,20457.36,145
22353,2022-06-19 03:41:56,10,27,23,12282,1596.66,12490.79,70
28063,2022-06-15 13:14:42,0,144,41,37802,4158.22,41960.22,130
1327,2022-06-27 01:14:58,15,93,47,1128,22.56,977.98,491
7096,2022-06-21 19:52:50,15,399,48,20976,3146.4,20504.04,700
25143,2022-06-27 06:25:16,0,163,5,145,23.2,168.2,943
13680,2022-06-08 17:34:12,10,357,5,4400,176.0,4118.4,300
27264,2022-06-24 16:34:21,15,304,24,2088,375.84,2094.26,50
4422,2022-06-07 03:04:51,0,148,30,15630,3126.0,18756.0,928
12625,2022-06-14 20:04:43,15,89,10,5480,109.6,4751.16,172
28554,2022-06-11 14:50:04,15,183,44,5544,554.4,5183.64,504
9340,2022-06-26 18:14:26,10,432,42,13860,1801.8,14095.62,25
5033,2022-06-09 05:09:16,15,423,20,17440,3139.2,17492.32,597
18643,2022-06-25 17:13:22,0,450,12,1200,84.0,1284.0,635
12115,2022-06-24 15:05:38,0,297,27,26244,1312.2,27556.2,763
28316,2022-06-08 09:12:31,0,240,3,2457,24.57,2481.57,112
5134,2022-06-11 02:13:44,0,158,20,1240,235.6,1475.6,421
18986,2022-06-25 04:06:07,0,39,43,26402,0.0,26402.0,103
571,2022-06-19 10:03:10,15,435,22,19118,2676.52,18525.34,379
4860,2022-06-24 07:00:52,10,407,17,11934,1670.76,12244.28,87
15185,2022-06-16 21:30:37,15,468,24,6504,975.6,6357.66,873
24586,2022-06-10 17:33:37,0,89,12,6576,1052.16,7628.16,367
23536,2022-06-26 06:50:09,15,362,23,17411,2263.43,16723.27,301
7942,2022-06-07 06:22:40,10,267,18,1494,283.86,1600.07,868
28086,2022-06-09 09:53:56,10,256,45,7290,218.7,6757.83,120
1236,2022-06-30 21:04:07,0,443,44,39468,6314.88,45782.88,109
2119,2022-06-26 16:28:26,10,222,38,15960,798.0,15082.2,292
17974,2022-06-15 06:11:50,10,335,14,2170,368.9,2285.01,534
9568,2022-06-11 07:00:34,15,33,43,36980,5177.2,35833.62,97
15894,2022-06-09 19:19:56,10,84,6,1890,189.0,1871.1,566
24103,2022-06-15 08:03:53,0,84,18,5670,1077.3,6747.3,350
10445,2022-06-29 01:19:57,15,477,45,27585,1930.95,25088.56,280
19594,2022-06-09 07:52:36,15,439,28,6860,274.4,6064.24,776
22883,2022-06-24 22:59:43,15,201,1,828,82.8,774.18,51
656,2022-06-12 01:04:10,0,65,20,10160,914.4,11074.4,182
19018,2022-06-26 10:25:18,15,347,1,931,18.62,807.18,743
2746,2022-06-08 15:26:51,0,304,22,1914,76.56,1990.56,103
26032,2022-06-16 19:38:26,15,327,36,25344,3548.16,24558.34,293
12680,2022-06-29 05:01:32,10,85,38,23218,3482.7,24030.63,208
2051,2022-06-26 11:57:19,0,463,32,15520,2638.4,18158.4,508
561,2022-06-16 17:38:31,10,373,15,14820,2815.8,15872.22,713
12027,2022-06-28 06:00:37,10,306,32,23232,3484.8,24045.12,881
18699,2022-06-22 05:39:59,10,202,2,1234,160.42,1254.98,153
19990,2022-06-06 00:48:00,10,289,3,495,4.95,449.96,206
19090,2022-06-10 02:58:40,15,152,33,8019,1523.61,8111.22,911
20480,2022-06-29 03:36:25,0,344,36,1584,110.88,1694.88,553
694,2022-06-11 04:47:22,10,472,16,7584,227.52,7030.37,722
4961,2022-06-26 15:54:57,10,229,2,1566,93.96,1493.96,918
1240,2022-06-16 20:11:05,15,464,9,3258,260.64,2990.84,341
22415,2022-06-18 23:39:00,10,61,1,519,36.33,499.8,560
17225,2022-06-18 23:55:16,15,267,29,2407,385.12,2373.3,871
3955,2022-06-27 15:57:31,10,202,49,30233,906.99,28025.99,100
18761,2022-06-06 13:08:35,10,350,47,19082,1526.56,18547.7,689
17715,2022-06-24 20:53:32,15,477,37,22681,1814.48,20821.16,624
25722,2022-06-25 05:04:19,10,490,42,420,75.6,446.04,173
28483,2022-06-19 01:59:09,15,402,7,6034,1146.46,6103.39,561
29276,2022-06-18 02:35:30,0,128,28,952,57.12,1009.12,502
15688,2022-06-27 05:12:41,15,86,32,19296,1350.72,17549.71,287
8370,2022-06-07 23:56:39,10,131,23,14559,727.95,13758.26,215
26473,2022-06-09 02:56:44,0,81,45,10710,642.6,11352.6,55
3786,2022-06-09 06:16:41,10,374,23,22356,3129.84,22937.26,418
24606,2022-06-18 22:20:23,15,441,4,1536,92.16,1383.94,452
16151,2022-06-20 05:13:17,0,470,4,1972,354.96,2326.96,857
26986,2022-06-16 10:50:18,0,110,22,18678,3735.6,22413.6,381
6622,2022-06-09 09:41:21,15,328,26,25714,771.42,22512.61,505
4866,2022-06-08 19:12:40,10,179,19,14231,1992.34,14601.01,432
27401,2022-06-06 03:04:56,15,287,27,12555,627.75,11205.34,893
23029,2022-06-20 10:55:29,0,66,35,33145,3977.4,37122.4,26
842,2022-06-07 19:33:41,10,274,33,6699,1138.83,7054.05,231
884,2022-06-21 20:33:14,10,386,44,24904,2241.36,24430.82,822
17001,2022-06-09 03:37:18,0,295,4,64,10.24,74.24,184
27357,2022-06-06 14:41:12,15,33,39,33540,2012.4,30219.54,841
13328,2022-06-08 23:34:06,15,215,1,423,71.91,420.67,864
5697,2022-06-19 00:41:59,0,353,10,8660,1299.0,9959.0,200
11249,2022-06-26 23:11:40,15,252,19,9918,595.08,8936.12,312
24,2022-06-12 20:18:23,0,275,40,33560,1678.0,35238.0,761
26131,2022-06-21 18:34:28,0,444,9,3177,603.63,3780.63,367
20885,2022-06-27 18:58:45,15,147,45,44685,4468.5,41780.48,117
28472,2022-06-23 07:21:17,15,469,26,7982,1596.4,8141.64,261
14038,2022-06-07 22:45:08,0,206,29,24969,3495.66,28464.66,61
23951,2022-06-24 20:12:16,15,121,32,8416,841.6,7868.96,724
3103,2022-06-13 19:05:39,0,322,14,7854,1256.64,9110.64,774
23555,2022-06-08 17:03:20,10,29,39,15756,1890.72,15882.05,492
14911,2022-06-14 10:23:18,10,30,4,3640,582.4,3800.16,963
242,2022-06-07 12:40:57,10,287,15,6975,488.25,6716.92,754
13429,2022-06-15 11:36:14,0,317,16,4160,832.0,4992.0,552
